Broad_Nationality_encoded,Stay_Category_encoded,Spend_Category_encoded,accom_type,London_or_out,Flow,Age,DayOfWeek,TripStartDay,Broad_Purpose_encoded,Business or Work,Education and Other,Holiday,VFF
EU,1-3 days,0-250 GBP,1,1,1.0,5,6,5,Business or Work,0.7167153679653679,0.1598647186147186,0.1234199134199134,0.0
Asia,4-13 days,500-1000 GBP,1,1,1.0,8,2,5,Holiday,0.1,0.05,0.75,0.1
North America,4-13 days,250-500 GBP,0,0,1.0,4,4,3,VFF,0.05,0.0,0.03333333333333333,0.9166666666666666
Non-EU Europe,4-13 days,1000-5000 GBP,1,1,1.0,7,2,7,VFF,0.05,0.0,0.9,0.05
Asia,4-13 days,1000-5000 GBP,1,1,1.0,6,5,7,Holiday,0.0,0.0,1.0,0.0
Asia,4-13 days,1000-5000 GBP,1,1,1.0,4,4,3,Business or Work,0.4666666666666667,0.0,0.5333333333333333,0.0
UK,1-3 days,0-250 GBP,0,0,1.0,4,2,7,VFF,0.0,0.0,0.17945727617083113,0.8205427238291689
Asia,1-3 days,1000-5000 GBP,1,0,1.0,5,4,3,Business or Work,0.95,0.0,0.0,0.05
North America,4-13 days,250-500 GBP,1,1,1.0,6,6,3,Business or Work,0.0,0.3,0.7,0.0
North America,4-13 days,250-500 GBP,0,0,1.0,6,1,1,VFF,0.05,0.0,0.05,0.9
Asia,14-27 days,1000-5000 GBP,0,0,1.0,5,7,3,VFF,0.05,0.1,0.2,0.65
South America,4-13 days,1000-5000 GBP,1,1,1.0,4,7,3,Holiday,0.4357142857142858,0.05,0.06428571428571428,0.45
EU,4-13 days,0-250 GBP,1,0,1.0,5,1,5,Holiday,0.0,0.0,0.7520238095238095,0.2479761904761905
Non-EU Europe,4-13 days,500-1000 GBP,0,0,1.0,2,1,5,Holiday,0.0,0.1125,0.3625,0.525
Asia,14-27 days,1000-5000 GBP,1,0,1.0,6,3,4,VFF,0.15,0.0,0.5,0.35
EU,4-13 days,500-1000 GBP,1,0,1.0,4,2,4,Holiday,0.0,0.0,0.95,0.05
EU,1-3 days,1000-5000 GBP,1,0,1.0,6,6,4,Business or Work,0.9625,0.0,0.0,0.0375
UK,1-3 days,250-500 GBP,1,0,1.0,7,4,3,Business or Work,0.9,0.0,0.05,0.05
Asia,4-13 days,1000-5000 GBP,0,0,5.0,5,4,7,Holiday,0.19666666666666666,0.1,0.45,0.25333333333333335
EU,4-13 days,1000-5000 GBP,2,0,5.0,6,5,3,Holiday,0.19166666666666668,0.0,0.7583333333333333,0.05
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,1,0,1.0,7,1,2,Holiday,0.10333333333333335,0.05,0.63,0.21666666666666665
EU,14-27 days,500-1000 GBP,2,0,5.0,5,7,1,Holiday,0.2,0.0,0.8,0.0
EU,4-13 days,500-1000 GBP,1,0,1.0,8,5,7,Holiday,0.15,0.0,0.25,0.6
EU,4-13 days,,0,0,5.0,7,7,4,Business or Work,0.75,0.0,0.05,0.2
EU,1-3 days,500-1000 GBP,1,0,1.0,6,5,3,Business or Work,1.0,0.0,0.0,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,6,1,2,Holiday,0.0,0.0,0.0,1.0
Non-EU Europe,1-3 days,0-250 GBP,1,1,1.0,4,7,6,Holiday,0.016666666666666666,0.0,0.975,0.008333333333333333
EU,1-3 days,500-1000 GBP,1,0,1.0,5,6,5,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 days,250-500 GBP,0,0,1.0,5,1,6,Holiday,0.0,0.0803069591227486,0.7029863849600693,0.2167066559171822
EU,1-3 months,250-500 GBP,0,0,5.0,4,7,5,Holiday,0.15,0.05,0.45,0.35
North America,4-13 days,500-1000 GBP,1,1,1.0,6,5,3,Business or Work,0.025,0.0,0.2,0.775
EU,4-13 days,0-250 GBP,0,0,5.0,2,4,4,Holiday,0.125,0.0,0.425,0.45
UK,1-3 days,0-250 GBP,0,0,1.0,8,2,7,VFF,0.0,0.0,0.41916666666666674,0.5808333333333333
North America,1-3 days,0-250 GBP,0,1,1.0,7,2,7,Holiday,0.0,0.0,0.1,0.9
Non-EU Europe,4-13 days,500-1000 GBP,1,0,1.0,7,6,3,VFF,0.4017857142857143,0.0,0.5815476190476191,0.016666666666666666
EU,,0-250 GBP,1,1,1.0,4,2,2,Holiday,0.03333333333333333,0.0,0.4658333333333333,0.5008333333333332
UK,14-27 days,250-500 GBP,0,0,1.0,6,3,7,VFF,0.0,0.0,0.6,0.4
EU,,0-250 GBP,0,0,1.0,5,2,2,Business or Work,0.05,0.0,0.05,0.9
UK,1-3 days,0-250 GBP,0,0,1.0,5,1,7,VFF,0.0,0.0,0.0,1.0
EU,,0-250 GBP,1,0,5.0,6,1,1,Holiday,0.0,0.0,0.9060342435342434,0.09396575646575649
EU,1-3 days,0-250 GBP,0,1,5.0,3,5,3,Holiday,0.0,0.05,0.95,0.0
EU,4-13 days,500-1000 GBP,0,0,1.0,3,3,5,Education and Other,0.0,0.0,0.5958333333333334,0.4041666666666667
North America,,0-250 GBP,1,1,5.0,4,3,3,Holiday,0.7,0.0,0.3,0.0
UK,1-3 months,1000-5000 GBP,0,0,1.0,8,3,4,VFF,0.0,0.0,0.0,1.0
North America,4-13 days,500-1000 GBP,0,1,1.0,4,2,3,Holiday,0.0,0.05,0.25,0.7
Africa,4-13 days,,0,0,5.0,5,4,1,Business or Work,0.75,0.05,0.05,0.15
South America,1-3 days,0-250 GBP,1,1,5.0,6,3,2,Holiday,0.1,0.0,0.9,0.0
EU,1-3 days,500-1000 GBP,1,1,1.0,6,3,2,Business or Work,0.9,0.0,0.1,0.0
Asia,4-13 days,more than 5000 GBP,1,1,1.0,6,1,6,Holiday,0.075,0.1,0.775,0.05
"Australia, NZ and Oceania",,0-250 GBP,0,1,1.0,5,5,5,Business or Work,0.45,0.1,0.05,0.4
EU,4-13 days,500-1000 GBP,1,1,5.0,8,2,4,Holiday,0.0,0.0,0.95,0.05
Non-EU Europe,4-13 days,250-500 GBP,1,0,1.0,5,6,2,Business or Work,0.225,0.0,0.725,0.05
North America,4-13 days,250-500 GBP,0,0,1.0,2,2,3,VFF,0.0,0.0,0.075,0.925
UK,4-13 days,0-250 GBP,0,1,1.0,5,2,6,VFF,0.0,0.0,0.0,1.0
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,1,1,1.0,6,5,2,Holiday,0.2704166666666667,0.0,0.6795833333333332,0.05
Non-EU Europe,1-3 days,500-1000 GBP,1,0,1.0,5,2,7,Holiday,0.2683333333333333,0.0,0.7316666666666667,0.0
Asia,1-3 days,500-1000 GBP,1,0,1.0,6,4,3,Business or Work,1.0,0.0,0.0,0.0
EU,4-13 days,500-1000 GBP,1,0,1.0,6,5,2,VFF,0.5528571428571428,0.09,0.35714285714285715,0.0
EU,4-13 days,0-250 GBP,1,0,5.0,6,7,6,Holiday,0.1,0.0,0.1,0.8
Non-EU Europe,4-13 days,500-1000 GBP,0,0,1.0,7,2,6,VFF,0.1,0.0,0.016666666666666666,0.8833333333333334
EU,4-13 days,250-500 GBP,2,0,5.0,7,7,4,Holiday,0.0,0.0,0.9,0.1
EU,1-3 days,0-250 GBP,0,0,1.0,7,3,1,VFF,0.0,0.0,0.4098917748917749,0.590108225108225
EU,1-3 days,0-250 GBP,0,0,1.0,4,4,2,VFF,0.10312937062937062,0.0,0.33004911754911753,0.5668215118215119
UK,14-27 days,250-500 GBP,0,0,5.0,4,1,2,VFF,0.05,0.0,0.05,0.9
EU,,0-250 GBP,1,1,1.0,4,1,1,VFF,0.1890857753357753,0.12257936507936507,0.6883348595848596,0.0
EU,1-3 days,250-500 GBP,0,0,1.0,5,1,6,Holiday,0.0,0.0803069591227486,0.7029863849600693,0.2167066559171822
"Australia, NZ and Oceania",,0-250 GBP,0,0,1.0,2,7,7,VFF,0.1,0.0,0.6,0.3
EU,,,0,0,5.0,5,5,5,Business or Work,1.0,0.0,0.0,0.0
North America,14-27 days,1000-5000 GBP,0,0,1.0,6,7,1,Business or Work,0.325,0.0375,0.05,0.5875
Asia,4-13 days,250-500 GBP,0,0,1.0,5,6,4,Holiday,0.0,0.0,0.016666666666666666,0.9833333333333334
EU,4-13 days,0-250 GBP,0,1,1.0,6,4,6,VFF,0.0,0.0,0.4,0.6
EU,4-13 days,0-250 GBP,0,0,5.0,5,4,1,Holiday,0.3975,0.0,0.49749999999999994,0.10500000000000001
EU,4-13 days,500-1000 GBP,1,0,1.0,6,6,3,Business or Work,0.7185861360861361,0.0,0.19977314352314351,0.08164072039072039
EU,,0-250 GBP,1,0,1.0,5,1,1,VFF,0.007692307692307693,0.0,0.7239252414252413,0.2683824508824509
Asia,1-3 days,0-250 GBP,0,0,1.0,2,4,2,VFF,0.05,0.0,0.40458333333333324,0.5454166666666665
North America,4-13 days,500-1000 GBP,1,1,1.0,4,7,4,Holiday,0.15,0.0,0.85,0.0
EU,1-3 days,0-250 GBP,0,0,5.0,4,2,1,VFF,0.7741468253968253,0.0,0.0,0.22585317460317458
Africa,1-3 days,1000-5000 GBP,1,1,1.0,6,6,4,Business or Work,0.4,0.0,0.6,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,5,7,1,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,0-250 GBP,1,0,1.0,5,2,7,Holiday,0.1846230158730159,0.0,0.616170634920635,0.19920634920634922
Asia,4-13 days,250-500 GBP,0,0,1.0,6,3,5,VFF,0.0,0.025,0.30166666666666664,0.6733333333333333
EU,14-27 days,0-250 GBP,1,0,1.0,4,1,2,Holiday,0.6,0.0,0.2,0.2
Non-EU Europe,4-13 days,250-500 GBP,1,1,1.0,6,4,1,Holiday,0.0,0.0,0.95,0.05
EU,1-3 days,500-1000 GBP,1,0,1.0,6,4,3,Business or Work,1.0,0.0,0.0,0.0
Non-EU Europe,1-3 days,500-1000 GBP,1,0,1.0,7,3,1,Holiday,0.53,0.0,0.42000000000000004,0.05
UK,4-13 days,more than 5000 GBP,0,0,5.0,6,4,4,VFF,0.05,0.1,0.25,0.6
Africa,1-3 months,500-1000 GBP,0,0,1.0,4,1,7,VFF,0.0,0.11666666666666667,0.16999999999999998,0.7133333333333333
North America,4-13 days,500-1000 GBP,0,0,1.0,6,4,3,VFF,0.05,0.0,0.4,0.55
EU,4-13 days,500-1000 GBP,1,1,1.0,2,3,7,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,500-1000 GBP,1,0,5.0,6,1,3,Holiday,0.0,0.0,0.95,0.05
EU,1-3 days,250-500 GBP,0,0,1.0,4,1,6,VFF,0.0,0.0,0.569200057490576,0.43079994250942394
EU,4-13 days,250-500 GBP,1,1,1.0,5,6,3,Business or Work,0.0,0.0,1.0,0.0
Asia,,1000-5000 GBP,1,1,1.0,6,1,1,Business or Work,0.12916666666666668,0.0,0.7654166666666666,0.10541666666666667
EU,4-13 days,0-250 GBP,0,0,1.0,5,6,3,VFF,0.5604166666666667,0.0,0.0,0.4395833333333334
"Australia, NZ and Oceania",,250-500 GBP,0,1,1.0,6,4,4,Business or Work,0.25,0.0,0.15,0.6
EU,1-3 days,250-500 GBP,1,0,1.0,6,1,7,VFF,0.0,0.0627478659447969,0.4979131445068147,0.4393389895483885
"Australia, NZ and Oceania",4-13 days,250-500 GBP,0,0,1.0,4,4,1,Business or Work,0.05,0.0,0.4303571428571429,0.5196428571428571
EU,1-3 days,0-250 GBP,0,0,1.0,4,1,7,VFF,0.015135665959557659,0.019255523860223174,0.3276500289903632,0.637958781189856
Asia,1-3 days,500-1000 GBP,1,0,1.0,5,4,2,Business or Work,0.85,0.025,0.125,0.0
EU,4-13 days,500-1000 GBP,0,0,1.0,6,6,2,Business or Work,0.8666666666666666,0.0,0.01111111111111111,0.12222222222222223
EU,1-3 days,250-500 GBP,1,1,1.0,7,4,3,Business or Work,0.855392156862745,0.0,0.12960784313725487,0.015000000000000003
EU,4-13 days,500-1000 GBP,1,1,1.0,6,3,6,Holiday,0.1665873015873016,0.0,0.5877579365079365,0.2456547619047619
EU,14-27 days,500-1000 GBP,0,0,1.0,5,1,7,VFF,0.0625,0.025,0.2375,0.675
North America,14-27 days,250-500 GBP,0,1,1.0,8,2,4,VFF,0.0,0.0,0.1,0.9
EU,1-3 days,0-250 GBP,0,0,1.0,4,1,7,VFF,0.015135665959557659,0.019255523860223174,0.3276500289903632,0.637958781189856
EU,1-3 days,0-250 GBP,0,0,1.0,4,2,7,VFF,0.02255359181207578,0.0,0.14282712029480385,0.8346192878931203
EU,4-13 days,250-500 GBP,1,1,1.0,4,6,1,Business or Work,0.4833333333333334,0.0,0.5166666666666666,0.0
EU,1-3 days,0-250 GBP,1,1,5.0,4,5,4,Holiday,0.19083333333333333,0.0,0.8091666666666667,0.0
EU,4-13 days,250-500 GBP,0,0,5.0,4,1,2,Holiday,0.03333333333333333,0.0,0.18511904761904763,0.781547619047619
North America,4-13 days,1000-5000 GBP,0,0,1.0,4,5,6,Holiday,0.5425,0.0,0.40750000000000003,0.05
EU,1-3 days,250-500 GBP,0,0,1.0,4,2,1,Holiday,0.0,0.0,0.4794444444444445,0.5205555555555554
Asia,4-13 days,1000-5000 GBP,1,1,1.0,4,1,7,Holiday,0.03333333333333333,0.0,0.95,0.016666666666666666
EU,4-13 days,0-250 GBP,1,1,1.0,2,5,7,VFF,0.0,0.0,0.3,0.7
EU,1-3 days,250-500 GBP,1,1,1.0,4,4,3,Holiday,0.8693982406482407,0.0,0.13060175935175936,0.0
"Australia, NZ and Oceania",14-27 days,1000-5000 GBP,0,0,1.0,7,4,5,VFF,0.0,0.15,0.3,0.55
EU,4-13 days,0-250 GBP,0,0,1.0,2,5,6,VFF,0.0,0.0,0.0,1.0
EU,4-13 days,1000-5000 GBP,1,1,1.0,5,7,3,Business or Work,0.1,0.0,0.9,0.0
EU,4-13 days,250-500 GBP,0,0,1.0,4,1,2,VFF,0.0,0.0,0.9039772727272727,0.09602272727272727
EU,14-27 days,1000-5000 GBP,1,1,1.0,4,7,1,Business or Work,0.19083333333333333,0.32166666666666666,0.4875,0.0
Non-EU Europe,1-3 days,0-250 GBP,1,0,1.0,6,2,7,Holiday,0.075,0.0,0.9027777777777779,0.02222222222222222
EU,4-13 days,0-250 GBP,1,0,1.0,6,1,1,VFF,0.2,0.0,0.6416666666666667,0.15833333333333335
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,0,0,1.0,7,2,5,VFF,0.0,0.0,0.06999999999999999,0.93
UK,1-3 days,0-250 GBP,0,0,1.0,2,6,4,VFF,0.0,0.0,0.1,0.9
EU,4-13 days,500-1000 GBP,0,0,1.0,2,3,6,VFF,0.0,0.05,0.75,0.2
EU,,0-250 GBP,1,0,5.0,5,4,4,Education and Other,0.7243253968253968,0.0,0.2756746031746032,0.0
Non-EU Europe,,0-250 GBP,0,0,5.0,5,5,5,Holiday,0.4397009403994698,0.12313128456510809,0.2371677750354221,0.2
EU,1-3 days,250-500 GBP,1,1,1.0,6,2,7,Holiday,0.05746797735574825,0.0,0.8278539965652968,0.11467802607895487
EU,1-3 days,1000-5000 GBP,1,1,1.0,5,6,4,Holiday,0.9361538461538462,0.0,0.06384615384615384,0.0
Non-EU Europe,1-3 days,500-1000 GBP,1,0,1.0,7,7,5,Business or Work,0.1263690476190476,0.0,0.453452380952381,0.4201785714285714
UK,14-27 days,0-250 GBP,0,0,1.0,5,6,4,VFF,0.05,0.0,0.0,0.95
EU,1-3 days,500-1000 GBP,1,0,5.0,7,2,7,Holiday,0.0,0.0,0.6125,0.38750000000000007
EU,4-13 days,250-500 GBP,1,1,1.0,5,4,7,Business or Work,0.0,0.0,1.0,0.0
EU,1-3 days,500-1000 GBP,1,0,1.0,5,6,4,Business or Work,1.0,0.0,0.0,0.0
Non-EU Europe,1-3 days,250-500 GBP,1,1,1.0,4,2,7,Holiday,0.0,0.0,1.0,0.0
UK,4-13 days,0-250 GBP,0,1,1.0,4,3,5,Holiday,0.0,0.0,0.0,1.0
North America,4-13 days,1000-5000 GBP,0,1,1.0,5,3,6,Holiday,0.15,0.0,0.6,0.25
UK,14-27 days,500-1000 GBP,2,0,5.0,5,7,6,VFF,0.15,0.05,0.5,0.3
EU,4-13 days,1000-5000 GBP,0,1,1.0,6,3,1,Holiday,0.175,0.125,0.15,0.55
EU,4-13 days,0-250 GBP,0,0,1.0,5,5,7,VFF,0.0,0.0,0.05,0.95
North America,4-13 days,1000-5000 GBP,2,0,1.0,5,1,3,Business or Work,0.05,0.1,0.65,0.2
North America,1-3 days,250-500 GBP,0,0,1.0,6,2,7,VFF,0.0,0.0,0.05,0.95
Non-EU Europe,,250-500 GBP,1,1,1.0,5,6,6,Business or Work,1.0,0.0,0.0,0.0
Non-EU Europe,4-13 days,250-500 GBP,1,0,1.0,6,3,6,Holiday,0.0,0.0,0.15,0.85
EU,1-3 days,0-250 GBP,1,0,5.0,2,4,3,Business or Work,0.15,0.05,0.75,0.05
EU,1-3 days,250-500 GBP,2,0,1.0,6,2,7,Holiday,0.0,0.0,0.7464285714285714,0.25357142857142856
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,0,0,1.0,6,3,1,Holiday,0.0,0.0,0.2166666666666667,0.7833333333333333
EU,4-13 days,0-250 GBP,0,0,1.0,6,2,5,VFF,0.0,0.0,0.39880952380952384,0.6011904761904762
EU,1-3 days,0-250 GBP,0,1,1.0,5,2,1,Holiday,0.0,0.0,0.07547008547008546,0.9245299145299146
Asia,,0-250 GBP,1,0,1.0,6,5,5,Business or Work,0.998,0.0,0.002,0.0
Non-EU Europe,1-3 days,500-1000 GBP,1,1,1.0,5,7,6,Business or Work,0.29166666666666663,0.0,0.7083333333333333,0.0
EU,14-27 days,500-1000 GBP,0,0,1.0,7,1,2,VFF,0.0,0.0,0.0,1.0
"Australia, NZ and Oceania",1-3 months,500-1000 GBP,0,0,1.0,8,2,5,VFF,0.0,0.0,0.05,0.95
EU,4-13 days,0-250 GBP,0,1,1.0,2,1,2,Holiday,0.0,0.0,0.03142857142857143,0.9685714285714286
North America,4-13 days,500-1000 GBP,1,0,1.0,5,1,4,Business or Work,0.5666666666666667,0.0,0.4333333333333333,0.0
EU,4-13 days,250-500 GBP,1,0,1.0,2,2,6,Holiday,0.0,0.1660714285714286,0.8339285714285716,0.0
UK,1-3 months,1000-5000 GBP,1,0,5.0,8,4,6,Holiday,0.1,0.05,0.375,0.475
EU,,250-500 GBP,1,1,1.0,4,4,4,Business or Work,1.0,0.0,0.0,0.0
EU,4-13 days,0-250 GBP,0,1,1.0,7,6,2,VFF,0.0,0.0,0.05,0.95
North America,4-13 days,250-500 GBP,1,0,1.0,7,4,6,VFF,0.75,0.025,0.175,0.05
EU,,0-250 GBP,2,0,5.0,5,1,1,Holiday,0.0,0.0,0.8200126262626263,0.17998737373737375
UK,4-13 days,0-250 GBP,0,0,1.0,7,4,1,VFF,0.0,0.0,0.0,1.0
Asia,4-13 days,1000-5000 GBP,1,1,1.0,6,6,6,Holiday,0.03333333333333333,0.6,0.35416666666666663,0.0125
EU,1-3 days,0-250 GBP,0,0,1.0,2,2,7,VFF,0.0,0.032492771602740875,0.15329582499158098,0.8142114034056782
North America,1-3 days,0-250 GBP,0,0,1.0,4,1,6,VFF,0.025054945054945054,0.0,0.32966369950240915,0.6452813554426458
North America,4-13 days,1000-5000 GBP,1,0,1.0,6,6,1,Business or Work,0.9166666666666666,0.0,0.08333333333333333,0.0
North America,14-27 days,0-250 GBP,0,1,1.0,4,5,2,Holiday,0.1,0.0,0.20833333333333331,0.6916666666666667
EU,,250-500 GBP,1,0,1.0,2,3,3,Business or Work,0.25,0.05,0.5,0.2
EU,4-13 days,,0,0,5.0,5,5,6,Business or Work,0.8916666666666668,0.0,0.008333333333333333,0.1
EU,1-3 days,500-1000 GBP,0,1,1.0,5,7,5,Business or Work,0.1,0.0,0.25,0.65
EU,14-27 days,250-500 GBP,0,0,5.0,2,7,6,VFF,0.0,0.05,0.45,0.5
EU,1-3 days,250-500 GBP,1,1,1.0,2,2,7,Holiday,0.0,0.0,0.9327046449310551,0.06729535506894506
EU,14-27 days,250-500 GBP,0,0,1.0,7,5,6,VFF,0.1,0.0,0.0,0.9
EU,1-3 days,0-250 GBP,0,0,1.0,4,2,7,VFF,0.02255359181207578,0.0,0.14282712029480385,0.8346192878931203
EU,4-13 days,0-250 GBP,1,1,1.0,2,5,2,Holiday,0.2,0.0,0.8,0.0
EU,1-3 days,0-250 GBP,0,1,1.0,6,2,1,Education and Other,0.0,0.0,0.0,1.0
EU,4-13 days,250-500 GBP,1,0,1.0,5,6,2,Business or Work,0.3125,0.0,0.6875,0.0
EU,1-3 days,0-250 GBP,2,0,1.0,4,1,7,Holiday,0.0,0.0,0.7435119047619047,0.25648809523809524
North America,4-13 days,0-250 GBP,0,0,5.0,4,1,5,Holiday,0.09761904761904762,0.0,0.42380952380952375,0.47857142857142854
North America,4-13 days,1000-5000 GBP,1,1,1.0,7,3,1,Holiday,0.31397435897435894,0.0,0.6360256410256409,0.05
North America,4-13 days,500-1000 GBP,1,0,1.0,4,7,1,Business or Work,0.3904761904761904,0.0,0.48452380952380947,0.125
EU,1-3 days,500-1000 GBP,1,1,1.0,8,1,7,Holiday,0.0,0.0,0.4,0.6
EU,1-3 days,250-500 GBP,1,1,1.0,4,7,6,Holiday,0.389265873015873,0.0,0.6107341269841271,0.0
EU,1-3 days,1000-5000 GBP,1,0,1.0,6,4,3,Business or Work,0.9484265734265735,0.0,0.006468531468531468,0.0451048951048951
South America,4-13 days,250-500 GBP,0,0,1.0,5,7,1,VFF,0.0,0.05,0.05,0.9
Asia,4-13 days,1000-5000 GBP,1,1,1.0,5,3,6,Business or Work,0.0,0.0,1.0,0.0
"Australia, NZ and Oceania",1-3 days,500-1000 GBP,1,0,1.0,6,6,4,Business or Work,0.8949999999999999,0.0,0.10500000000000001,0.0
EU,4-13 days,0-250 GBP,1,0,1.0,5,7,4,Business or Work,0.5008333333333334,0.0,0.49916666666666665,0.0
Non-EU Europe,4-13 days,1000-5000 GBP,1,0,1.0,8,2,6,Holiday,0.0,0.4,0.5,0.1
EU,4-13 days,250-500 GBP,1,1,1.0,7,4,5,VFF,0.03333333333333333,0.0,0.8166666666666668,0.15
EU,1-3 days,0-250 GBP,0,1,1.0,4,2,7,VFF,0.0,0.0,0.2439174233405304,0.7560825766594698
EU,1-3 days,250-500 GBP,0,0,1.0,7,1,7,Holiday,0.01,0.0,0.545,0.44499999999999995
North America,4-13 days,1000-5000 GBP,1,0,1.0,8,1,1,Holiday,0.0,0.0,0.9,0.1
EU,4-13 days,0-250 GBP,0,0,1.0,5,5,5,Holiday,0.0,0.0,0.95,0.05
EU,4-13 days,0-250 GBP,0,0,1.0,6,1,5,Holiday,0.15574481074481078,0.0,0.25265262515262515,0.5916025641025642
EU,1-3 days,0-250 GBP,0,0,1.0,4,1,7,VFF,0.015135665959557659,0.019255523860223174,0.3276500289903632,0.637958781189856
Non-EU Europe,4-13 days,250-500 GBP,1,1,1.0,4,7,2,Holiday,0.3375,0.0,0.6625,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,4,1,5,Holiday,0.0,0.07487580293299143,0.2856960760975636,0.6394281209694449
EU,,more than 5000 GBP,1,0,1.0,6,4,4,Business or Work,1.0,0.0,0.0,0.0
North America,4-13 days,500-1000 GBP,0,0,1.0,7,2,6,VFF,0.0,0.0,0.13333333333333336,0.8666666666666668
Non-EU Europe,1-3 days,250-500 GBP,2,1,1.0,5,1,6,Holiday,0.0,0.0,0.8,0.2
EU,4-13 days,500-1000 GBP,1,0,1.0,7,1,5,VFF,0.0325,0.0,0.27875,0.68875
EU,1-3 days,500-1000 GBP,1,1,1.0,4,1,6,Holiday,0.0,0.0,0.7364880952380953,0.2635119047619048
Asia,4-13 days,1000-5000 GBP,0,0,1.0,6,5,3,Holiday,0.95,0.0,0.05,0.0
North America,4-13 days,250-500 GBP,0,1,1.0,4,1,4,VFF,0.0,0.0,0.625,0.375
Non-EU Europe,1-3 days,0-250 GBP,1,1,5.0,6,2,7,Holiday,0.0,0.0,0.975,0.025
EU,4-13 days,0-250 GBP,0,0,5.0,8,7,1,Holiday,0.0,0.0,0.0,1.0
EU,1-3 days,0-250 GBP,0,1,1.0,5,1,7,Holiday,0.0,0.12301948051948053,0.5066766566766566,0.37030386280386285
UK,4-13 days,500-1000 GBP,0,0,1.0,6,1,5,VFF,0.016666666666666666,0.0,0.475,0.5083333333333334
EU,1-3 days,250-500 GBP,1,1,1.0,5,5,4,Business or Work,0.908101481851482,0.0,0.09189851814851813,0.0
EU,,0-250 GBP,0,0,5.0,6,7,7,Business or Work,0.9255555555555557,0.0,0.07444444444444445,0.0
EU,1-3 days,0-250 GBP,0,1,1.0,4,2,7,Holiday,0.0,0.0,0.2439174233405304,0.7560825766594698
EU,,0-250 GBP,1,1,5.0,8,1,1,Holiday,0.0,0.0,1.0,0.0
UK,4-13 days,1000-5000 GBP,1,1,1.0,5,3,2,Business or Work,0.3,0.0,0.6,0.1
UK,4-13 days,0-250 GBP,0,0,1.0,7,2,6,VFF,0.0,0.0,0.0,1.0
South America,14-27 days,500-1000 GBP,0,0,1.0,2,7,1,Education and Other,0.0,0.0,0.05,0.95
North America,4-13 days,250-500 GBP,1,1,5.0,8,6,3,Holiday,0.2,0.0,0.775,0.025
Asia,4-13 days,1000-5000 GBP,0,0,1.0,6,6,7,Holiday,0.1,0.0,0.05,0.85
EU,4-13 days,250-500 GBP,1,0,1.0,5,4,1,Business or Work,0.95,0.0,0.05,0.0
EU,,250-500 GBP,1,0,5.0,6,3,3,Business or Work,0.9375,0.05,0.0125,0.0
UK,4-13 days,0-250 GBP,0,0,1.0,5,3,5,VFF,0.0,0.0,0.0,1.0
EU,4-13 days,0-250 GBP,1,0,1.0,2,5,2,Holiday,0.27,0.02,0.45999999999999996,0.25
EU,1-3 days,0-250 GBP,1,1,1.0,5,7,6,Business or Work,0.279265873015873,0.0,0.7207341269841271,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,4,5,2,VFF,0.11414682539682539,0.0,0.3693391330891331,0.5165140415140415
EU,4-13 days,0-250 GBP,0,0,5.0,5,5,2,VFF,1.0,0.0,0.0,0.0
EU,,250-500 GBP,1,1,5.0,5,3,3,Business or Work,0.945,0.0,0.05500000000000001,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,2,1,7,VFF,0.0,0.0,0.2823425464844903,0.7176574535155098
Asia,4-13 days,500-1000 GBP,0,0,1.0,6,7,2,Holiday,0.17142857142857143,0.0,0.47857142857142854,0.35
EU,1-3 days,0-250 GBP,0,0,5.0,4,5,4,Business or Work,0.9091351581425112,0.0,0.0,0.09086484185748893
EU,14-27 days,0-250 GBP,0,0,5.0,8,3,7,VFF,0.0,0.0325,0.1925,0.775
EU,1-3 days,0-250 GBP,0,0,1.0,8,3,1,VFF,0.0,0.0,0.11655844155844156,0.8834415584415585
North America,14-27 days,1000-5000 GBP,1,0,1.0,5,2,3,Holiday,0.75,0.0,0.25,0.0
Asia,4-13 days,0-250 GBP,1,0,5.0,2,4,1,Holiday,0.1,0.05,0.8,0.05
Asia,1-3 months,0-250 GBP,0,0,1.0,7,5,6,VFF,0.05,0.3,0.0,0.65
Asia,,250-500 GBP,1,1,1.0,6,2,2,VFF,0.9,0.0,0.1,0.0
UK,4-13 days,500-1000 GBP,0,0,1.0,7,5,6,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,,0,0,5.0,6,4,3,Business or Work,1.0,0.0,0.0,0.0
EU,14-27 days,500-1000 GBP,1,0,5.0,5,7,1,Holiday,0.05,0.0,0.95,0.0
EU,,,1,0,5.0,5,1,1,Business or Work,0.55,0.11666666666666665,0.15,0.1833333333333333
