Broad_Nationality_encoded,Stay_Category_encoded,Spend_Category_encoded,accom_type,London_or_out,Flow,Age,DayOfWeek,TripStartDay,Broad_Purpose_encoded,Business or Work,Education and Other,Holiday,VFF
North America,4-13 days,1000-5000 GBP,1,0,1.0,6,4,5.0,Business or Work,0.0,0.0,0.95,0.05
North America,4-13 days,1000-5000 GBP,2,0,1.0,6,5,2.0,Business or Work,0.10833333333333332,0.0,0.8416666666666668,0.05
EU,4-13 days,1000-5000 GBP,0,0,5.0,6,2,4.0,VFF,0.1,0.0,0.55,0.35
EU,,0-250 GBP,1,0,5.0,7,6,6.0,VFF,0.6,0.0,0.225,0.175
Asia,4-13 days,,0,0,1.0,6,6,7.0,Holiday,0.05,0.0,0.225,0.725
North America,4-13 days,1000-5000 GBP,1,1,1.0,4,4,7.0,Business or Work,0.6406547619047618,0.0,0.3593452380952381,0.0
EU,1-3 days,0-250 GBP,1,0,1.0,5,4,2.0,Business or Work,0.9625,0.0,0.0375,0.0
EU,,250-500 GBP,1,0,1.0,4,1,1.0,Holiday,0.4426190476190476,0.0,0.5573809523809524,0.0
Africa,1-3 months,1000-5000 GBP,0,0,1.0,7,3,1.0,VFF,0.0,0.0,0.05,0.95
UK,4-13 days,0-250 GBP,0,0,1.0,8,6,3.0,VFF,0.0,0.0,0.0,1.0
North America,4-13 days,1000-5000 GBP,0,0,1.0,7,4,5.0,VFF,0.0,0.0,0.1,0.9
North America,1-3 days,more than 5000 GBP,1,1,1.0,5,7,5.0,Holiday,0.6,0.0,0.4,0.0
Asia,4-13 days,1000-5000 GBP,1,0,1.0,5,5,6.0,Business or Work,0.44499999999999995,0.0,0.555,0.0
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,0,0,1.0,5,5,5.0,VFF,0.3,0.0,0.06666666666666667,0.6333333333333334
North America,14-27 days,1000-5000 GBP,0,0,1.0,8,3,3.0,VFF,0.0,0.0,0.75,0.25
UK,4-13 days,0-250 GBP,0,0,1.0,4,2,5.0,VFF,0.0,0.0,0.0,1.0
EU,4-13 days,0-250 GBP,0,1,1.0,6,4,1.0,VFF,0.0,0.0,0.05,0.95
UK,4-13 days,500-1000 GBP,0,0,1.0,8,4,5.0,VFF,0.0,0.0,0.0,1.0
North America,14-27 days,0-250 GBP,0,0,1.0,8,1,2.0,VFF,0.0,0.0,0.014285714285714285,0.9857142857142858
EU,4-13 days,250-500 GBP,0,0,1.0,6,7,1.0,VFF,0.0,0.0,0.6033333333333335,0.3966666666666667
EU,4-13 days,250-500 GBP,1,1,1.0,8,1,3.0,Holiday,0.0,0.0,0.75,0.25
EU,1-3 days,0-250 GBP,2,0,5.0,6,7,6.0,Holiday,0.125,0.0,0.625,0.25
EU,1-3 days,1000-5000 GBP,1,1,1.0,2,5,3.0,Holiday,0.2,0.0,0.8,0.0
North America,3-6 months,1000-5000 GBP,1,0,1.0,6,6,6.0,VFF,0.10892857142857144,0.0,0.8310714285714287,0.06
UK,1-3 days,1000-5000 GBP,0,0,1.0,7,7,5.0,VFF,0.05,0.027500000000000004,0.0,0.9225
EU,1-3 days,1000-5000 GBP,1,0,5.0,4,7,6.0,Holiday,0.11130952380952382,0.0,0.8803571428571428,0.008333333333333333
North America,4-13 days,1000-5000 GBP,1,1,1.0,6,7,3.0,Business or Work,0.1795238095238095,0.12569444444444444,0.4396626984126984,0.25511904761904763
EU,,250-500 GBP,1,1,5.0,7,7,7.0,Holiday,0.0,0.0,0.8533333333333333,0.14666666666666667
UK,4-13 days,more than 5000 GBP,1,0,1.0,4,7,2.0,Holiday,0.275,0.0,0.525,0.2
EU,4-13 days,1000-5000 GBP,1,1,1.0,5,6,2.0,Holiday,0.6050000000000001,0.0,0.395,0.0
Non-EU Europe,4-13 days,500-1000 GBP,1,0,1.0,4,7,3.0,Holiday,0.29214285714285715,0.0,0.6078571428571429,0.1
EU,4-13 days,1000-5000 GBP,1,0,1.0,7,3,4.0,Holiday,0.075,0.0,0.9194444444444445,0.005555555555555555
EU,4-13 days,0-250 GBP,0,1,1.0,4,7,4.0,VFF,0.0,0.0,0.19194444444444447,0.8080555555555555
EU,4-13 days,1000-5000 GBP,1,0,1.0,7,7,5.0,Holiday,0.17166666666666666,0.0,0.7783333333333334,0.05
Asia,4-13 days,1000-5000 GBP,2,0,1.0,6,2,3.0,Holiday,0.05,0.15,0.4666666666666666,0.3333333333333333
EU,1-3 days,250-500 GBP,1,0,1.0,2,5,4.0,VFF,0.0,0.0,1.0,0.0
EU,4-13 days,1000-5000 GBP,1,0,5.0,5,3,1.0,Holiday,0.3375,0.0,0.6125,0.05
EU,1-3 days,0-250 GBP,1,0,1.0,2,2,1.0,Holiday,0.0,0.0,1.0,0.0
EU,1-3 days,250-500 GBP,1,1,1.0,4,6,5.0,Holiday,0.0,0.0,0.8050541125541125,0.19494588744588748
Asia,4-13 days,500-1000 GBP,1,1,5.0,5,3,1.0,Business or Work,0.05,0.0,0.9,0.05
North America,4-13 days,1000-5000 GBP,1,0,1.0,2,4,1.0,Holiday,0.15,0.01875,0.83125,0.0
UK,14-27 days,250-500 GBP,0,0,5.0,4,1,4.0,VFF,0.05,0.0,0.2,0.75
UK,4-13 days,1000-5000 GBP,1,1,1.0,4,5,2.0,Holiday,0.7874999999999999,0.0,0.1625,0.05
EU,14-27 days,250-500 GBP,0,0,5.0,7,5,4.0,VFF,0.0,0.0,0.4,0.6
EU,1-3 days,0-250 GBP,0,0,1.0,8,6,5.0,Holiday,0.0,0.0,0.05,0.95
EU,1-3 days,250-500 GBP,1,0,1.0,7,1,6.0,Holiday,0.0,0.0,0.6413095238095237,0.3586904761904762
Asia,4-13 days,more than 5000 GBP,1,0,1.0,6,4,1.0,VFF,0.55,0.0,0.4,0.05
EU,1-3 days,500-1000 GBP,2,0,1.0,2,7,5.0,Holiday,0.0,0.05,0.85,0.1
North America,4-13 days,500-1000 GBP,0,1,1.0,6,3,7.0,VFF,0.0,0.0,0.45,0.55
EU,4-13 days,500-1000 GBP,1,0,5.0,7,4,3.0,VFF,0.0,0.0,0.95,0.05
Non-EU Europe,1-3 days,250-500 GBP,1,1,1.0,2,1,6.0,VFF,0.0,0.027146464646464648,0.9728535353535352,0.0
EU,1-3 days,250-500 GBP,2,1,5.0,4,7,5.0,Education and Other,0.0,0.0,0.7507142857142858,0.24928571428571428
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,0,0,1.0,6,2,3.0,VFF,0.0,0.0,0.05,0.95
Africa,4-13 days,1000-5000 GBP,0,0,1.0,7,3,1.0,VFF,0.0,0.0,0.0,1.0
EU,4-13 days,1000-5000 GBP,0,0,1.0,6,7,4.0,VFF,0.125,0.0,0.195,0.6799999999999999
EU,1-3 days,0-250 GBP,0,0,1.0,4,1,6.0,VFF,0.0,0.0,0.11821553299723489,0.881784467002765
EU,,250-500 GBP,1,0,1.0,5,2,2.0,Business or Work,0.6963020494727149,0.0,0.1832434790441756,0.12045447148310925
North America,4-13 days,1000-5000 GBP,1,0,1.0,5,5,2.0,Business or Work,1.0,0.0,0.0,0.0
North America,4-13 days,1000-5000 GBP,1,0,1.0,6,7,4.0,Business or Work,0.21269230769230768,0.0,0.646007326007326,0.1413003663003663
South America,4-13 days,1000-5000 GBP,0,0,1.0,6,7,1.0,VFF,0.1,0.0,0.5,0.4
EU,4-13 days,0-250 GBP,0,0,1.0,6,5,1.0,Holiday,0.0,0.0,0.027840909090909093,0.972159090909091
North America,4-13 days,1000-5000 GBP,1,1,1.0,4,4,6.0,Holiday,0.38958333333333334,0.0,0.33541666666666664,0.275
EU,1-3 days,0-250 GBP,1,1,1.0,4,2,1.0,Business or Work,0.03333333333333333,0.025,0.9416666666666667,0.0
EU,1-3 days,250-500 GBP,1,1,1.0,6,2,7.0,VFF,0.0,0.0,1.0,0.0
Non-EU Europe,14-27 days,1000-5000 GBP,1,0,1.0,7,2,3.0,Holiday,0.0,0.0,0.9133333333333333,0.08666666666666667
Non-EU Europe,1-3 days,250-500 GBP,1,0,1.0,4,5,4.0,Holiday,0.06984126984126984,0.0,0.18015873015873016,0.75
EU,4-13 days,,0,0,5.0,5,7,4.0,Business or Work,0.5,0.0,0.0,0.5
EU,1-3 days,0-250 GBP,0,0,1.0,2,6,5.0,VFF,0.0,0.0,0.01,0.99
North America,1-3 days,1000-5000 GBP,1,1,1.0,8,6,4.0,Business or Work,0.2742857142857143,0.0,0.7257142857142858,0.0
North America,4-13 days,1000-5000 GBP,1,0,1.0,5,7,2.0,Business or Work,0.8699999999999999,0.0,0.13,0.0
EU,1-3 days,250-500 GBP,0,1,1.0,2,1,7.0,VFF,0.0,0.0,0.8733333333333334,0.12666666666666668
EU,1-3 days,250-500 GBP,0,1,1.0,7,7,6.0,VFF,0.0,0.0,0.6939880952380951,0.30601190476190476
Africa,14-27 days,500-1000 GBP,0,0,1.0,4,1,2.0,VFF,0.0,0.15,0.05,0.8
EU,1-3 days,250-500 GBP,1,0,1.0,7,3,2.0,Business or Work,0.809659090909091,0.0,0.1903409090909091,0.0
North America,1-3 days,500-1000 GBP,1,1,5.0,4,2,1.0,Holiday,0.2208333333333333,0.0,0.7791666666666666,0.0
North America,4-13 days,1000-5000 GBP,1,0,1.0,5,1,5.0,Business or Work,0.26892857142857146,0.0,0.3576190476190476,0.3734523809523809
North America,4-13 days,250-500 GBP,0,0,1.0,5,1,4.0,VFF,0.016666666666666666,0.0,0.14166666666666666,0.8416666666666668
EU,,500-1000 GBP,1,0,1.0,4,5,5.0,Holiday,0.5908333333333334,0.0,0.4091666666666667,0.0
North America,4-13 days,1000-5000 GBP,1,1,1.0,2,5,6.0,Holiday,0.3607142857142857,0.0125,0.4267857142857142,0.2
EU,4-13 days,250-500 GBP,0,0,1.0,6,7,6.0,VFF,0.0,0.0,0.55,0.45
North America,1-3 days,0-250 GBP,0,1,1.0,4,1,6.0,VFF,0.01496212121212121,0.0,0.36076839826839824,0.6242694805194805
EU,1-3 days,250-500 GBP,0,1,1.0,4,6,4.0,Holiday,0.0,0.0,0.06999999999999999,0.93
EU,1-3 days,250-500 GBP,1,0,1.0,6,7,6.0,VFF,0.08660853180318283,0.0,0.6663134171479423,0.2470780510488748
Asia,4-13 days,500-1000 GBP,0,0,1.0,2,7,4.0,Holiday,0.0,0.05,0.35,0.6
EU,,0-250 GBP,1,0,1.0,7,4,4.0,Business or Work,0.5939880952380953,0.0,0.272718253968254,0.1332936507936508
EU,4-13 days,0-250 GBP,0,0,1.0,4,6,3.0,VFF,0.0,0.0,0.2875,0.7125
"Australia, NZ and Oceania",14-27 days,250-500 GBP,0,0,1.0,7,6,7.0,VFF,0.0,0.0,0.0,1.0
North America,4-13 days,1000-5000 GBP,1,1,1.0,7,6,4.0,Holiday,0.034999999999999996,0.0,0.9199999999999999,0.045
EU,1-3 days,0-250 GBP,0,1,1.0,7,1,6.0,VFF,0.0,0.0,0.2719047619047619,0.728095238095238
EU,,500-1000 GBP,1,0,1.0,5,6,6.0,Holiday,0.3533333333333334,0.0,0.6466666666666667,0.0
EU,4-13 days,250-500 GBP,0,1,1.0,2,2,5.0,VFF,0.0,0.0,0.39464285714285713,0.6053571428571429
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,0,0,1.0,8,5,6.0,VFF,0.08333333333333333,0.0,0.15,0.7666666666666666
North America,4-13 days,1000-5000 GBP,1,0,1.0,4,4,5.0,Business or Work,0.0712121212121212,0.0,0.9287878787878789,0.0
EU,4-13 days,500-1000 GBP,0,0,1.0,5,2,4.0,VFF,0.0,0.0,0.28916666666666674,0.7108333333333334
EU,4-13 days,0-250 GBP,0,0,1.0,2,1,5.0,VFF,0.0,0.0,0.0,1.0
South America,1-3 months,1000-5000 GBP,0,1,1.0,3,6,7.0,Education and Other,0.0,0.45,0.45,0.1
EU,1-3 days,0-250 GBP,0,0,1.0,7,7,5.0,VFF,0.0,0.13866688866688864,0.0,0.8613331113331114
EU,4-13 days,250-500 GBP,1,1,5.0,4,3,7.0,Business or Work,0.0,0.0,0.975,0.025
EU,4-13 days,0-250 GBP,0,1,1.0,5,2,7.0,Holiday,0.0,0.0,0.19999999999999998,0.8
Asia,4-13 days,1000-5000 GBP,2,0,1.0,2,2,3.0,Holiday,0.0,0.1,0.36666666666666664,0.5333333333333333
Asia,4-13 days,1000-5000 GBP,1,1,1.0,4,1,7.0,Holiday,0.05,0.0,0.95,0.0
Africa,14-27 days,1000-5000 GBP,1,0,1.0,6,5,6.0,Holiday,0.65,0.0,0.05,0.3
Asia,4-13 days,500-1000 GBP,0,1,1.0,6,3,7.0,VFF,0.0,0.0,0.35,0.65
UK,14-27 days,500-1000 GBP,0,0,1.0,8,5,5.0,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,250-500 GBP,0,1,1.0,2,1,6.0,VFF,0.0,0.0,0.56125,0.43875000000000003
Asia,4-13 days,1000-5000 GBP,1,1,1.0,7,6,3.0,Holiday,0.3,0.0,0.31666666666666665,0.38333333333333336
Africa,14-27 days,0-250 GBP,0,0,1.0,8,3,3.0,VFF,0.0,0.0,0.0,1.0
Asia,1-3 days,500-1000 GBP,1,0,1.0,2,7,6.0,Holiday,0.0,0.15,0.7908333333333333,0.059166666666666666
EU,1-3 days,500-1000 GBP,0,0,1.0,4,4,2.0,Business or Work,0.0,0.2,0.15,0.65
UK,1-3 days,0-250 GBP,1,0,1.0,2,6,5.0,VFF,0.0,0.05,0.2,0.75
EU,4-13 days,1000-5000 GBP,0,0,5.0,3,7,7.0,Holiday,0.05,0.1,0.2,0.65
Asia,4-13 days,0-250 GBP,0,0,1.0,7,1,5.0,VFF,0.0,0.0,0.0,1.0
UK,1-3 days,0-250 GBP,0,0,5.0,7,1,6.0,VFF,0.0,0.0,0.05,0.95
EU,4-13 days,1000-5000 GBP,1,1,1.0,6,6,3.0,Business or Work,0.3891666666666667,0.0,0.6108333333333333,0.0
Africa,4-13 days,0-250 GBP,0,1,1.0,4,2,7.0,Holiday,0.08333333333333333,0.0,0.3,0.6166666666666666
EU,1-3 days,250-500 GBP,0,1,1.0,5,7,6.0,VFF,0.0,0.0,0.6991666666666667,0.30083333333333334
UK,3-6 months,more than 5000 GBP,0,0,1.0,8,2,5.0,VFF,0.15,0.0,0.0,0.85
Asia,4-13 days,0-250 GBP,0,0,1.0,5,2,4.0,VFF,0.05,0.0,0.0,0.95
UK,4-13 days,0-250 GBP,0,0,1.0,5,4,2.0,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,1000-5000 GBP,1,0,1.0,5,4,3.0,Business or Work,1.0,0.0,0.0,0.0
"Australia, NZ and Oceania",,500-1000 GBP,1,0,1.0,4,5,5.0,VFF,0.5816666666666667,0.0,0.4183333333333333,0.0
UK,14-27 days,1000-5000 GBP,0,0,1.0,7,6,7.0,VFF,0.0,0.0,0.3960714285714286,0.6039285714285714
EU,1-3 days,0-250 GBP,0,0,1.0,7,7,5.0,VFF,0.0,0.13866688866688864,0.0,0.8613331113331114
EU,,0-250 GBP,1,0,1.0,5,7,7.0,Holiday,0.0,0.0,0.8327380952380953,0.16726190476190472
North America,14-27 days,1000-5000 GBP,0,1,1.0,5,7,1.0,VFF,0.0,0.0,0.1,0.9
Non-EU Europe,14-27 days,1000-5000 GBP,1,1,1.0,6,7,2.0,VFF,0.1625,0.0,0.7375,0.1
UK,4-13 days,0-250 GBP,0,0,1.0,4,2,5.0,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,250-500 GBP,1,0,1.0,6,7,5.0,Holiday,0.0,0.0,0.8599628149628151,0.14003718503718504
UK,4-13 days,0-250 GBP,0,0,1.0,2,4,6.0,VFF,0.0,0.0,0.0,1.0
EU,4-13 days,250-500 GBP,1,1,1.0,2,2,6.0,Holiday,0.0,0.0,0.8052380952380952,0.19476190476190475
Non-EU Europe,1-3 days,0-250 GBP,1,0,1.0,7,2,1.0,Holiday,0.2708333333333333,0.016666666666666666,0.1625,0.55
EU,,0-250 GBP,0,0,1.0,4,7,7.0,Holiday,0.0,0.0,0.3740521978021978,0.625947802197802
EU,,250-500 GBP,1,0,1.0,6,4,4.0,Business or Work,1.0,0.0,0.0,0.0
UK,14-27 days,250-500 GBP,0,0,1.0,6,7,5.0,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,250-500 GBP,1,0,5.0,2,3,2.0,Business or Work,0.2003030303030303,0.05,0.6913636363636364,0.05833333333333333
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,1,0,1.0,7,1,5.0,Holiday,0.0,0.0,0.7675,0.2325
North America,4-13 days,500-1000 GBP,0,1,1.0,2,4,1.0,Holiday,0.3,0.0,0.4,0.3
EU,4-13 days,0-250 GBP,0,0,1.0,5,2,5.0,VFF,0.0,0.0,0.0,1.0
UK,,0-250 GBP,0,0,1.0,6,2,2.0,VFF,0.15,0.0,0.4,0.45
EU,1-3 days,0-250 GBP,1,0,1.0,6,3,2.0,Business or Work,0.7250992063492062,0.0,0.2749007936507936,0.0
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,0,0,1.0,5,5,4.0,VFF,0.0,0.0,0.1,0.9
UK,1-3 months,1000-5000 GBP,0,0,1.0,5,7,6.0,VFF,0.0,0.0,0.0,1.0
Non-EU Europe,4-13 days,0-250 GBP,0,1,1.0,7,1,5.0,VFF,0.0,0.0,0.1,0.9
Non-EU Europe,4-13 days,250-500 GBP,1,1,1.0,6,1,4.0,Holiday,0.0,0.0,0.75,0.25
EU,4-13 days,500-1000 GBP,0,1,5.0,6,1,6.0,Holiday,0.0,0.0,0.4583333333333333,0.5416666666666666
EU,,500-1000 GBP,1,0,1.0,7,5,5.0,Holiday,0.8053571428571429,0.019642857142857142,0.025,0.15
North America,4-13 days,,1,0,1.0,8,6,3.0,Holiday,0.18,0.0,0.7,0.12
EU,4-13 days,1000-5000 GBP,1,1,1.0,7,1,2.0,Holiday,0.2,0.0,0.8,0.0
North America,4-13 days,0-250 GBP,0,1,1.0,5,4,7.0,VFF,0.0,0.0,0.3,0.7
EU,1-3 days,500-1000 GBP,1,1,1.0,4,2,7.0,Holiday,0.0,0.0,1.0,0.0
EU,1-3 days,250-500 GBP,1,0,1.0,6,5,4.0,Holiday,0.69701597014097,0.0,0.30298402985902984,0.0
EU,4-13 days,500-1000 GBP,1,1,5.0,5,3,6.0,Business or Work,0.15833333333333333,0.0,0.6416666666666666,0.2
EU,1-3 days,500-1000 GBP,2,0,5.0,5,7,5.0,VFF,0.0,0.03333333333333333,0.4666666666666666,0.5
North America,4-13 days,0-250 GBP,0,0,1.0,6,1,5.0,VFF,0.0,0.0,0.25749999999999995,0.7424999999999999
EU,4-13 days,500-1000 GBP,0,0,5.0,7,2,4.0,Business or Work,0.0,0.0,0.025,0.975
Asia,1-3 days,0-250 GBP,1,0,1.0,5,4,2.0,Business or Work,0.55,0.0,0.4,0.05
EU,1-3 days,500-1000 GBP,1,1,1.0,4,3,2.0,Business or Work,0.8965476190476191,0.0,0.10345238095238093,0.0
UK,1-3 months,1000-5000 GBP,0,0,1.0,4,3,6.0,VFF,0.0,0.0,0.1,0.9
EU,4-13 days,500-1000 GBP,2,1,1.0,4,7,4.0,Holiday,0.033823529411764704,0.0,0.7161764705882353,0.25
UK,1-3 days,0-250 GBP,0,0,1.0,4,1,7.0,Holiday,0.0,0.0,0.0,1.0
Africa,14-27 days,500-1000 GBP,0,0,1.0,4,1,2.0,Holiday,0.0,0.15,0.05,0.8
EU,4-13 days,500-1000 GBP,1,1,1.0,6,5,7.0,Holiday,0.2541666666666667,0.0,0.5458333333333333,0.2
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,2,1,1.0,3,1,3.0,Holiday,0.0,0.1,0.5725,0.3275
UK,4-13 days,0-250 GBP,0,0,1.0,6,3,7.0,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,0-250 GBP,0,0,1.0,2,1,6.0,VFF,0.0,0.0,0.0500776733044904,0.9499223266955099
EU,,0-250 GBP,1,1,5.0,2,3,3.0,Business or Work,0.45,0.0,0.5,0.05
UK,14-27 days,500-1000 GBP,1,0,1.0,4,4,5.0,VFF,0.15,0.0,0.1,0.75
UK,4-13 days,250-500 GBP,0,0,1.0,5,5,6.0,VFF,0.0,0.0,0.04583333333333333,0.9541666666666666
EU,1-3 days,500-1000 GBP,1,1,1.0,5,6,4.0,Holiday,0.0,0.0,1.0,0.0
"Australia, NZ and Oceania",14-27 days,500-1000 GBP,0,0,1.0,6,1,2.0,VFF,0.0,0.0,0.0,1.0
North America,1-3 days,500-1000 GBP,1,1,1.0,4,5,3.0,Holiday,0.0,0.0,0.9125,0.0875
EU,4-13 days,250-500 GBP,1,1,1.0,8,2,6.0,VFF,0.0,0.0,1.0,0.0
EU,4-13 days,500-1000 GBP,1,0,1.0,5,5,2.0,Business or Work,0.5538354007104007,0.0,0.3836335192585193,0.06253108003108003
EU,14-27 days,500-1000 GBP,0,0,5.0,8,1,5.0,VFF,0.0,0.0,0.45,0.55
EU,,0-250 GBP,1,0,5.0,4,5,5.0,Business or Work,0.6349122807017543,0.0,0.35565789473684206,0.009429824561403507
EU,1-3 days,250-500 GBP,2,1,1.0,2,1,7.0,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,1000-5000 GBP,0,0,1.0,5,5,3.0,Holiday,0.0,0.0,0.5,0.5
Non-EU Europe,4-13 days,1000-5000 GBP,1,0,1.0,4,6,2.0,Business or Work,0.2,0.0,0.65,0.15
EU,,0-250 GBP,1,0,1.0,6,5,5.0,Holiday,0.3373551448551449,0.10274808524808525,0.442189615939616,0.11770715395715396
UK,1-3 months,more than 5000 GBP,2,0,1.0,5,6,1.0,Business or Work,0.1,0.1,0.2,0.6
EU,1-3 days,500-1000 GBP,0,1,1.0,2,1,6.0,Holiday,0.0,0.0,0.4416468253968254,0.5583531746031746
Asia,4-13 days,1000-5000 GBP,1,1,1.0,6,1,5.0,Holiday,0.0,0.0,0.6655952380952381,0.33440476190476187
EU,1-3 days,250-500 GBP,1,0,1.0,5,3,1.0,Holiday,0.586547619047619,0.0,0.41345238095238096,0.0
EU,14-27 days,500-1000 GBP,2,1,1.0,4,2,3.0,Holiday,0.05,0.0,0.8,0.15
EU,1-3 months,more than 5000 GBP,0,0,1.0,6,5,4.0,Business or Work,0.0,0.15,0.27999999999999997,0.5700000000000001
EU,4-13 days,250-500 GBP,2,0,1.0,7,1,5.0,Holiday,0.0,0.2966666666666667,0.6783333333333333,0.025
Non-EU Europe,1-3 days,1000-5000 GBP,1,1,1.0,3,7,5.0,Holiday,0.09166666666666666,0.0,0.7283333333333333,0.18
EU,,1000-5000 GBP,1,1,1.0,4,4,4.0,Business or Work,0.8583333333333332,0.0,0.09166666666666666,0.05
Non-EU Europe,1-3 days,500-1000 GBP,1,0,1.0,5,6,4.0,Holiday,0.04642857142857143,0.0,0.9464285714285715,0.007142857142857143
Asia,4-13 days,1000-5000 GBP,1,0,1.0,5,3,2.0,VFF,0.4,0.0,0.5,0.1
UK,1-3 days,0-250 GBP,0,0,1.0,5,1,7.0,VFF,0.0,0.0,0.28898809523809527,0.7110119047619048
EU,1-3 days,500-1000 GBP,2,0,1.0,5,6,4.0,VFF,0.10833333333333332,0.0,0.8583333333333334,0.03333333333333333
Asia,4-13 days,500-1000 GBP,0,0,1.0,6,4,7.0,VFF,0.05,0.0,0.4916666666666667,0.4583333333333333
EU,4-13 days,1000-5000 GBP,1,0,1.0,4,3,4.0,Business or Work,0.5,0.0,0.5,0.0
EU,1-3 days,500-1000 GBP,1,0,1.0,7,4,2.0,VFF,0.9821428571428571,0.010714285714285714,0.007142857142857143,0.0
EU,4-13 days,0-250 GBP,2,1,1.0,4,6,3.0,Holiday,0.05,0.0,0.65,0.3
EU,4-13 days,250-500 GBP,0,0,1.0,4,3,4.0,VFF,0.0,0.0,0.4952976190476191,0.5047023809523808
EU,1-3 days,0-250 GBP,1,0,5.0,4,5,3.0,Holiday,0.315,0.0,0.6849999999999999,0.0
UK,1-3 days,0-250 GBP,0,0,1.0,6,7,6.0,VFF,0.0,0.0,0.0,1.0
North America,1-3 days,0-250 GBP,1,0,1.0,7,2,1.0,Business or Work,0.0,0.0,1.0,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,5,7,6.0,VFF,0.0,0.0,0.0724232200367662,0.927576779963234
EU,4-13 days,250-500 GBP,1,0,5.0,7,3,1.0,Holiday,0.0,0.0,0.7,0.3
UK,4-13 days,250-500 GBP,0,0,1.0,4,1,6.0,VFF,0.0,0.0,0.0,1.0
"Australia, NZ and Oceania",4-13 days,250-500 GBP,1,1,1.0,4,3,7.0,Holiday,0.05,0.0,0.7216666666666667,0.22833333333333333
EU,4-13 days,1000-5000 GBP,1,1,5.0,6,6,3.0,Holiday,0.03333333333333333,0.0,0.6166666666666666,0.35
EU,4-13 days,250-500 GBP,0,1,1.0,4,7,3.0,VFF,0.05,0.0,0.0,0.95
UK,4-13 days,1000-5000 GBP,1,0,1.0,6,5,6.0,VFF,0.6,0.0,0.25,0.15
EU,1-3 days,0-250 GBP,1,1,1.0,2,1,6.0,Holiday,0.0,0.0,0.8915476190476191,0.10845238095238094
North America,14-27 days,1000-5000 GBP,1,0,1.0,8,6,7.0,Holiday,0.0,0.0,0.6733333333333335,0.32666666666666666
Asia,4-13 days,500-1000 GBP,0,0,1.0,6,6,3.0,Holiday,0.1,0.1,0.375,0.425
North America,14-27 days,500-1000 GBP,0,0,1.0,5,4,3.0,VFF,0.0,0.0,0.6,0.4
EU,,0-250 GBP,1,0,5.0,2,5,5.0,Holiday,0.145,0.0,0.8550000000000001,0.0
UK,14-27 days,0-250 GBP,0,0,1.0,7,4,2.0,VFF,0.05,0.0,0.075,0.875
UK,4-13 days,0-250 GBP,0,0,1.0,4,3,5.0,VFF,0.0,0.0,0.0,1.0
Asia,4-13 days,1000-5000 GBP,1,1,5.0,6,6,4.0,Holiday,0.1,0.0,0.85,0.05
EU,4-13 days,0-250 GBP,0,0,1.0,4,7,4.0,VFF,0.0,0.0,0.1693449532923217,0.8306550467076784
EU,4-13 days,more than 5000 GBP,1,1,1.0,6,4,7.0,VFF,0.35416666666666663,0.0,0.6458333333333333,0.0
UK,4-13 days,0-250 GBP,0,0,1.0,8,6,3.0,VFF,0.0,0.0,0.0,1.0
"Australia, NZ and Oceania",14-27 days,more than 5000 GBP,2,0,1.0,6,5,6.0,Holiday,0.1,0.0,0.4,0.5
EU,,250-500 GBP,1,1,5.0,5,3,3.0,Business or Work,0.4916666666666666,0.0,0.5083333333333333,0.0
Asia,1-3 months,1000-5000 GBP,0,1,5.0,7,6,1.0,Holiday,0.2,0.0,0.225,0.575
EU,,0-250 GBP,0,0,1.0,6,2,2.0,VFF,0.25,0.0,0.05,0.7
EU,1-3 days,500-1000 GBP,1,1,1.0,7,1,7.0,Holiday,0.0,0.0,0.7794444444444444,0.22055555555555553
EU,4-13 days,500-1000 GBP,1,1,1.0,2,7,7.0,Holiday,0.025,0.0,0.89375,0.08125
North America,4-13 days,500-1000 GBP,2,0,1.0,8,1,4.0,VFF,0.0,0.0,0.9,0.1
North America,4-13 days,250-500 GBP,0,0,1.0,6,7,6.0,VFF,0.0,0.0,0.1,0.9
Asia,1-3 days,1000-5000 GBP,1,0,1.0,6,3,1.0,Business or Work,0.975,0.0,0.025,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,6,3,4.0,VFF,0.03333333333333333,0.0738095238095238,0.04523809523809523,0.8476190476190476
UK,1-3 months,1000-5000 GBP,1,1,1.0,6,2,1.0,Education and Other,0.2166666666666667,0.0,0.35,0.4333333333333333
EU,4-13 days,250-500 GBP,0,0,5.0,2,1,3.0,VFF,0.1,0.0,0.35,0.55
Africa,14-27 days,500-1000 GBP,0,0,1.0,6,1,4.0,VFF,0.08333333333333333,0.0,0.05,0.8666666666666666
