Broad_Nationality_encoded,Stay_Category_encoded,Spend_Category_encoded,accom_type,London_or_out,Flow,Age,DayOfWeek,TripStartDay,Broad_Purpose_encoded,Business or Work,Education and Other,Holiday,VFF
EU,4-13 days,250-500 GBP,0,0,1.0,2,7,1,VFF,0.1525,0.2475,0.1,0.5
EU,1-3 days,500-1000 GBP,1,0,1.0,5,5,4,Business or Work,0.8216165084915087,0.0,0.17838349150849153,0.0
UK,4-13 days,1000-5000 GBP,1,0,5.0,8,2,3,VFF,0.1,0.2,0.1,0.6
EU,1-3 days,1000-5000 GBP,1,1,1.0,4,5,3,Business or Work,0.95,0.0,0.05,0.0
UK,1-3 days,0-250 GBP,2,0,1.0,7,2,7,VFF,0.0,0.0,0.05,0.95
North America,4-13 days,500-1000 GBP,1,1,1.0,7,2,6,Holiday,0.0,0.0,0.95,0.05
UK,4-13 days,0-250 GBP,0,0,1.0,2,6,6,VFF,0.0,0.0,0.0,1.0
Africa,4-13 days,1000-5000 GBP,1,1,1.0,6,6,2,Business or Work,0.25,0.0,0.7,0.05
EU,4-13 days,1000-5000 GBP,1,1,1.0,4,6,7,Education and Other,0.4458333333333334,0.05,0.5041666666666667,0.0
EU,1-3 days,0-250 GBP,0,0,5.0,6,7,6,Business or Work,0.5818729819783124,0.05841837613972153,0.24380952065314027,0.11589912122882576
EU,,0-250 GBP,1,0,5.0,5,1,1,Business or Work,0.0,0.0,1.0,0.0
North America,4-13 days,0-250 GBP,0,0,1.0,4,3,6,VFF,0.0,0.0,0.0,1.0
South America,4-13 days,1000-5000 GBP,1,1,1.0,4,3,2,Business or Work,0.31666666666666665,0.05,0.5333333333333334,0.1
EU,14-27 days,500-1000 GBP,0,1,5.0,5,4,5,Holiday,0.1,0.0,0.25,0.65
EU,1-3 days,250-500 GBP,1,0,1.0,8,5,3,VFF,0.45166666666666666,0.0,0.44833333333333336,0.1
EU,4-13 days,250-500 GBP,1,1,1.0,7,4,1,Holiday,0.014285714285714285,0.0,0.43154761904761896,0.5541666666666667
EU,4-13 days,500-1000 GBP,0,0,1.0,3,6,1,Holiday,0.0,0.05,0.9,0.05
"Australia, NZ and Oceania",1-3 days,500-1000 GBP,1,0,1.0,6,5,3,VFF,0.96,0.0,0.04,0.0
North America,14-27 days,1000-5000 GBP,1,0,1.0,4,2,7,VFF,0.2,0.05,0.65625,0.09375
EU,4-13 days,250-500 GBP,0,0,1.0,5,2,6,Holiday,0.0,0.0,0.6904256854256856,0.30957431457431456
EU,4-13 days,0-250 GBP,0,0,1.0,4,3,4,VFF,0.0,0.0,0.0,1.0
Asia,14-27 days,500-1000 GBP,1,1,1.0,5,7,7,Holiday,0.1,0.0,0.8333333333333333,0.06666666666666667
EU,4-13 days,500-1000 GBP,2,1,1.0,2,3,3,Education and Other,0.05,0.1,0.5,0.35
EU,,0-250 GBP,1,0,1.0,6,4,4,Business or Work,0.9121214733333239,0.0,0.03521565100510162,0.05266287566157448
EU,1-3 days,0-250 GBP,2,1,1.0,5,1,6,Holiday,0.0,0.0,0.86,0.13999999999999999
North America,1-3 days,500-1000 GBP,1,1,1.0,2,4,2,VFF,0.0,0.0,1.0,0.0
Asia,4-13 days,1000-5000 GBP,2,0,1.0,7,2,7,VFF,0.0,0.05,0.4,0.55
North America,4-13 days,500-1000 GBP,2,0,1.0,5,7,1,Holiday,0.05,0.15,0.35,0.45
EU,4-13 days,0-250 GBP,0,0,1.0,4,3,4,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,0-250 GBP,0,0,1.0,3,1,7,VFF,0.0013698630136986301,0.0,0.21341991332681282,0.7852102236594887
Non-EU Europe,1-3 days,500-1000 GBP,1,0,1.0,6,6,5,Business or Work,0.05,0.0,0.95,0.0
EU,14-27 days,1000-5000 GBP,1,0,1.0,7,5,6,VFF,0.0,0.0,0.975,0.025
Asia,4-13 days,250-500 GBP,0,0,1.0,2,7,4,VFF,0.0,0.05,0.7666666666666666,0.18333333333333332
EU,,0-250 GBP,1,0,1.0,6,5,5,Business or Work,0.8292691850865689,0.03897174323992563,0.030548016954210666,0.10121105471929495
North America,1-3 days,1000-5000 GBP,1,1,1.0,7,6,4,Business or Work,0.9257142857142858,0.0,0.06428571428571428,0.01
EU,1-3 days,250-500 GBP,2,0,1.0,2,5,3,Holiday,0.07857142857142857,0.05,0.8214285714285715,0.05
Asia,4-13 days,500-1000 GBP,2,0,1.0,5,6,3,Business or Work,0.8,0.0,0.15,0.05
EU,1-3 days,,0,0,5.0,5,3,2,Business or Work,1.0,0.0,0.0,0.0
Asia,4-13 days,1000-5000 GBP,1,0,1.0,4,7,5,Holiday,0.25,0.0,0.725,0.025
UK,1-3 months,500-1000 GBP,0,0,1.0,5,5,4,VFF,0.0,0.0,0.1,0.9
Asia,1-3 days,0-250 GBP,1,1,1.0,2,3,1,VFF,0.0,0.0,0.95,0.05
EU,1-3 days,0-250 GBP,1,0,1.0,4,5,4,Business or Work,0.7595310245310245,0.0,0.24046897546897544,0.0
UK,1-3 days,0-250 GBP,0,0,1.0,7,6,4,VFF,0.03,0.0,0.0,0.97
EU,,,0,1,5.0,4,6,6,Business or Work,0.9,0.0,0.1,0.0
EU,4-13 days,250-500 GBP,0,0,1.0,2,2,3,Holiday,0.0,0.20273809523809527,0.0,0.7972619047619048
UK,4-13 days,250-500 GBP,0,1,1.0,5,2,4,VFF,0.0,0.0,0.10666666666666666,0.8933333333333333
"Australia, NZ and Oceania",,0-250 GBP,1,1,1.0,4,4,4,Holiday,0.15,0.2,0.4,0.25
EU,4-13 days,0-250 GBP,0,0,1.0,4,7,1,VFF,0.0,0.0,0.0,1.0
EU,4-13 days,500-1000 GBP,1,1,1.0,8,1,4,Holiday,0.0,0.0,1.0,0.0
Asia,1-3 days,0-250 GBP,1,0,5.0,5,2,1,Holiday,0.0,0.0,1.0,0.0
Africa,14-27 days,500-1000 GBP,0,0,1.0,7,3,4,Holiday,0.0,0.0,0.05,0.95
Asia,4-13 days,1000-5000 GBP,1,1,1.0,5,6,3,Holiday,0.5690485902985902,0.0,0.4309514097014097,0.0
"Australia, NZ and Oceania",1-3 months,0-250 GBP,0,0,1.0,8,1,7,VFF,0.0,0.0,0.27083333333333337,0.7291666666666667
North America,1-3 days,500-1000 GBP,1,1,1.0,2,1,6,Holiday,0.0,0.0,1.0,0.0
EU,,0-250 GBP,0,0,5.0,2,2,2,Business or Work,0.39142857142857146,0.0,0.5835714285714286,0.025
North America,4-13 days,250-500 GBP,0,0,1.0,6,2,5,VFF,0.0,0.0,0.06363636363636363,0.9363636363636363
Asia,14-27 days,250-500 GBP,0,0,1.0,4,1,5,Education and Other,0.10416666666666666,0.0,0.4,0.4958333333333333
EU,1-3 days,500-1000 GBP,1,1,1.0,6,5,4,Business or Work,1.0,0.0,0.0,0.0
North America,4-13 days,1000-5000 GBP,1,1,5.0,3,1,1,Holiday,0.175,0.05,0.725,0.05
North America,4-13 days,500-1000 GBP,0,0,1.0,6,3,7,VFF,0.15,0.0,0.25,0.6
UK,4-13 days,1000-5000 GBP,0,0,1.0,7,4,1,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,250-500 GBP,0,0,1.0,4,1,6,VFF,0.12812439280705537,0.0,0.4433254185614867,0.428550188631458
North America,4-13 days,0-250 GBP,0,0,1.0,6,4,7,VFF,0.032916666666666664,0.0,0.01625,0.9508333333333333
North America,,0-250 GBP,1,0,5.0,5,2,2,VFF,0.03333333333333333,0.2,0.7666666666666666,0.0
EU,1-3 days,250-500 GBP,1,0,1.0,6,2,7,Holiday,0.0,0.0,0.9178003940503942,0.08219960594960594
North America,4-13 days,1000-5000 GBP,1,1,1.0,6,6,2,Business or Work,0.95,0.0,0.05,0.0
EU,14-27 days,250-500 GBP,0,0,1.0,5,4,3,VFF,0.05,0.05,0.15,0.75
EU,1-3 days,250-500 GBP,1,1,1.0,5,5,3,Holiday,0.4294841269841271,0.0,0.5705158730158729,0.0
North America,4-13 days,0-250 GBP,0,0,1.0,5,5,5,VFF,0.0,0.0,0.0,1.0
Asia,3-6 months,,0,0,1.0,2,4,7,Education and Other,0.05,0.8,0.1,0.05
EU,4-13 days,1000-5000 GBP,1,1,1.0,2,4,1,Holiday,0.0,0.0,1.0,0.0
EU,,250-500 GBP,1,0,1.0,5,1,1,VFF,0.2836904761904762,0.0,0.7163095238095238,0.0
UK,1-3 days,250-500 GBP,0,0,5.0,7,1,6,Holiday,0.06666666666666667,0.0,0.1,0.8333333333333334
EU,1-3 days,0-250 GBP,0,0,1.0,4,3,1,VFF,0.0,0.0,0.0,1.0
Africa,14-27 days,500-1000 GBP,0,0,1.0,6,4,6,Education and Other,0.0,0.0,0.1,0.9
North America,1-3 days,500-1000 GBP,0,0,1.0,5,5,3,Holiday,0.265,0.0,0.675,0.06
EU,4-13 days,250-500 GBP,2,0,1.0,4,2,3,VFF,0.1,0.0,0.9,0.0
North America,14-27 days,1000-5000 GBP,2,0,1.0,5,2,4,Holiday,0.3,0.1,0.5,0.1
EU,1-3 days,250-500 GBP,1,1,1.0,5,3,2,Business or Work,0.13999999999999999,0.0,0.86,0.0
EU,1-3 days,0-250 GBP,0,0,1.0,4,4,2,Holiday,0.0,0.0,0.0,1.0
UK,4-13 days,1000-5000 GBP,0,0,1.0,6,7,4,VFF,0.0,0.0,0.16666666666666669,0.8333333333333333
EU,4-13 days,500-1000 GBP,1,1,1.0,5,1,3,Holiday,0.0,0.0,1.0,0.0
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,1,0,1.0,5,3,4,Holiday,0.0,0.0,0.95,0.05
EU,4-13 days,250-500 GBP,2,1,1.0,2,2,4,Business or Work,0.0,0.0,0.7,0.3
Asia,4-13 days,1000-5000 GBP,1,0,1.0,7,1,3,Business or Work,0.05,0.0,0.85,0.1
UK,4-13 days,0-250 GBP,0,0,5.0,5,6,4,VFF,0.05,0.0,0.5,0.45
EU,,250-500 GBP,2,0,5.0,4,6,6,Holiday,0.7,0.0,0.3,0.0
EU,4-13 days,more than 5000 GBP,1,0,1.0,7,2,3,VFF,0.35,0.0,0.65,0.0
EU,4-13 days,500-1000 GBP,1,0,5.0,6,4,7,Holiday,0.0,0.0,0.9857142857142858,0.014285714285714285
EU,4-13 days,250-500 GBP,0,0,1.0,6,1,4,Holiday,0.0,0.0,0.23541666666666666,0.7645833333333333
Asia,4-13 days,1000-5000 GBP,1,1,1.0,2,5,3,Holiday,0.0,0.0,1.0,0.0
Non-EU Europe,4-13 days,0-250 GBP,0,1,1.0,5,4,3,VFF,0.0,0.0,0.25,0.75
EU,1-3 days,0-250 GBP,0,0,5.0,3,5,3,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,500-1000 GBP,0,0,5.0,4,1,5,VFF,0.05,0.05,0.15,0.75
Asia,4-13 days,,1,1,1.0,5,4,6,VFF,0.1,0.06666666666666667,0.7833333333333334,0.05
North America,14-27 days,1000-5000 GBP,1,1,1.0,8,6,7,Holiday,0.0,0.0,1.0,0.0
EU,1-3 months,1000-5000 GBP,2,0,1.0,2,3,5,Business or Work,0.0,0.65,0.2,0.15
UK,4-13 days,0-250 GBP,0,0,1.0,4,2,7,VFF,0.0,0.0,0.0,1.0
EU,4-13 days,500-1000 GBP,2,0,5.0,3,7,2,Holiday,0.0,0.0,1.0,0.0
North America,1-3 days,0-250 GBP,1,0,1.0,5,4,3,Holiday,0.8146761133603239,0.0,0.1853238866396761,0.0
"Australia, NZ and Oceania",4-13 days,250-500 GBP,0,1,1.0,8,2,3,VFF,0.0,0.0,0.2,0.8
Africa,14-27 days,500-1000 GBP,0,0,1.0,5,4,2,VFF,0.0,0.0,0.4,0.6
Asia,14-27 days,0-250 GBP,1,1,1.0,8,1,7,VFF,0.0875,0.15,0.6308333333333332,0.13166666666666665
EU,4-13 days,0-250 GBP,0,0,5.0,6,5,1,Business or Work,0.33625,0.0,0.145,0.51875
EU,4-13 days,0-250 GBP,0,0,1.0,3,3,7,VFF,0.0,0.0,0.07222222222222222,0.9277777777777777
EU,,250-500 GBP,1,0,1.0,4,4,4,Holiday,1.0,0.0,0.0,0.0
EU,1-3 days,0-250 GBP,1,0,1.0,8,2,7,Holiday,0.0,0.0,0.7150000000000001,0.28500000000000003
EU,14-27 days,1000-5000 GBP,1,1,1.0,4,3,4,Holiday,0.0,0.0,0.9,0.1
EU,,0-250 GBP,1,0,1.0,5,4,4,Business or Work,0.8679691599213069,0.0,0.08103162287986962,0.05099921719882348
EU,1-3 days,0-250 GBP,0,0,1.0,6,1,7,VFF,0.0,0.0,0.2701798420752856,0.7298201579247144
EU,1-3 days,0-250 GBP,0,0,1.0,5,2,7,Holiday,0.0,0.0,0.25075765862175403,0.7492423413782461
EU,1-3 days,250-500 GBP,2,0,1.0,5,5,4,Business or Work,0.05,0.0,0.95,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,3,2,3,Holiday,0.0,0.0,0.05,0.95
EU,4-13 days,250-500 GBP,1,1,1.0,6,4,1,Holiday,0.0,0.0,0.790357142857143,0.20964285714285716
EU,4-13 days,500-1000 GBP,1,1,1.0,4,1,2,VFF,0.15,0.0,0.7190476190476189,0.13095238095238093
EU,1-3 days,250-500 GBP,1,0,1.0,5,3,1,Holiday,0.18875180375180375,0.0,0.8112481962481963,0.0
EU,,500-1000 GBP,1,1,1.0,6,3,3,Business or Work,0.7933333333333332,0.0,0.20666666666666664,0.0
EU,4-13 days,500-1000 GBP,1,1,1.0,5,5,2,Holiday,0.2808333333333333,0.0,0.7191666666666666,0.0
North America,1-3 days,1000-5000 GBP,1,1,1.0,5,5,3,Business or Work,0.8963691425533531,0.0,0.1036308574466469,0.0
EU,,250-500 GBP,1,1,1.0,4,1,1,Holiday,0.0,0.0,0.95,0.05
EU,1-3 days,250-500 GBP,1,1,1.0,5,1,7,Holiday,0.04658036161286558,0.0,0.8529274542949855,0.1004921840921488
Asia,14-27 days,1000-5000 GBP,1,0,1.0,4,6,7,Holiday,0.15,0.05,0.8,0.0
North America,,0-250 GBP,1,1,5.0,4,7,7,Holiday,0.0,0.0,0.95,0.05
EU,4-13 days,250-500 GBP,0,0,5.0,5,4,6,Holiday,0.31666666666666665,0.0,0.3666666666666667,0.31666666666666665
EU,1-3 days,0-250 GBP,1,1,1.0,5,7,6,Holiday,0.15535714285714286,0.0,0.5803571428571429,0.2642857142857143
EU,,250-500 GBP,1,0,1.0,5,5,5,Business or Work,1.0,0.0,0.0,0.0
EU,14-27 days,1000-5000 GBP,1,0,1.0,6,6,6,Holiday,0.05,0.15,0.75,0.05
EU,4-13 days,500-1000 GBP,0,0,1.0,5,2,3,Holiday,0.05,0.0875,0.7625,0.1
EU,,0-250 GBP,0,0,5.0,6,2,2,Business or Work,0.6984126984126985,0.0,0.16001984126984126,0.14156746031746031
North America,1-3 days,500-1000 GBP,0,0,1.0,7,2,7,Holiday,0.0,0.0,0.75,0.25
EU,1-3 days,0-250 GBP,0,1,1.0,4,1,7,VFF,0.0,0.05429026666487967,0.2527538660599806,0.6929558672751398
UK,,250-500 GBP,1,0,1.0,5,4,4,Business or Work,1.0,0.0,0.0,0.0
Asia,4-13 days,1000-5000 GBP,1,0,1.0,8,4,6,Holiday,0.13333333333333333,0.0,0.6666666666666667,0.2
EU,1-3 days,250-500 GBP,1,0,5.0,6,2,7,Holiday,0.1,0.0,0.8300000000000001,0.06999999999999999
EU,4-13 days,1000-5000 GBP,0,0,1.0,4,5,3,VFF,0.1,0.35,0.14166666666666666,0.4083333333333333
North America,1-3 days,500-1000 GBP,1,1,5.0,5,6,4,Holiday,0.25,0.0,0.7,0.05
EU,1-3 days,250-500 GBP,1,1,1.0,5,4,3,Business or Work,0.6823809523809523,0.0,0.31761904761904763,0.0
UK,4-13 days,0-250 GBP,0,0,1.0,8,2,3,VFF,0.0,0.0,0.31190476190476185,0.688095238095238
North America,,250-500 GBP,1,0,1.0,6,4,4,Holiday,0.95,0.05,0.0,0.0
EU,,250-500 GBP,1,0,1.0,4,3,3,Business or Work,0.7783928571428571,0.0,0.22160714285714284,0.0
UK,14-27 days,more than 5000 GBP,2,0,5.0,5,7,7,Holiday,0.15,0.0,0.05,0.8
EU,14-27 days,500-1000 GBP,2,0,5.0,7,5,6,Holiday,0.0,0.1,0.75,0.15
EU,14-27 days,250-500 GBP,0,0,5.0,6,5,6,Holiday,0.05,0.0,0.9,0.05
Asia,,1000-5000 GBP,1,1,1.0,6,6,6,Business or Work,0.7083333333333334,0.0,0.05,0.24166666666666664
Asia,1-3 days,500-1000 GBP,1,0,1.0,6,5,3,Business or Work,0.7208333333333333,0.0,0.2791666666666667,0.0
North America,1-3 days,500-1000 GBP,1,1,1.0,4,3,2,Business or Work,0.26666666666666666,0.0,0.7333333333333333,0.0
UK,1-3 days,1000-5000 GBP,1,0,1.0,7,1,6,Holiday,0.1,0.0,0.25,0.65
EU,1-3 days,0-250 GBP,0,0,1.0,6,1,7,Holiday,0.0,0.0,0.2701798420752856,0.7298201579247144
EU,4-13 days,250-500 GBP,1,1,5.0,6,2,6,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,250-500 GBP,2,1,1.0,4,2,6,Holiday,0.0,0.0,0.6308333333333332,0.36916666666666664
EU,1-3 days,250-500 GBP,1,1,1.0,7,7,6,Holiday,0.16875,0.0,0.83125,0.0
Non-EU Europe,1-3 days,250-500 GBP,2,0,1.0,5,1,7,Holiday,0.06,0.0,0.8683333333333334,0.07166666666666667
EU,1-3 days,500-1000 GBP,1,0,1.0,4,1,7,Holiday,0.11956349206349208,0.0,0.8804365079365081,0.0
EU,4-13 days,250-500 GBP,0,0,1.0,5,7,1,Holiday,0.03333333333333333,0.0,0.016666666666666666,0.95
EU,4-13 days,500-1000 GBP,0,1,1.0,6,2,5,VFF,0.0,0.0,0.15,0.85
Non-EU Europe,,,0,0,5.0,5,6,6,Business or Work,0.9954545454545455,0.0,0.0,0.004545454545454545
EU,1-3 days,250-500 GBP,0,0,1.0,7,5,4,Business or Work,0.22416666666666668,0.05,0.335,0.39083333333333337
EU,4-13 days,500-1000 GBP,1,0,1.0,4,2,2,Holiday,0.1,0.0,0.8,0.1
EU,4-13 days,500-1000 GBP,1,0,1.0,6,4,1,Holiday,0.5314682539682539,0.0,0.4685317460317461,0.0
EU,,0-250 GBP,1,1,5.0,4,4,4,Holiday,0.30125,0.0,0.69875,0.0
EU,4-13 days,250-500 GBP,1,0,1.0,8,2,5,Holiday,0.0,0.0,0.6,0.4
North America,1-3 days,250-500 GBP,1,1,1.0,6,2,7,VFF,0.2363888888888889,0.0,0.7636111111111111,0.0
North America,1-3 days,500-1000 GBP,0,0,1.0,4,1,6,Holiday,0.125,0.0,0.2958333333333333,0.5791666666666666
"Australia, NZ and Oceania",1-3 days,0-250 GBP,0,0,1.0,7,4,3,Holiday,0.0,0.0,0.2,0.8
EU,1-3 days,500-1000 GBP,1,0,1.0,5,4,3,Holiday,1.0,0.0,0.0,0.0
EU,1-3 days,250-500 GBP,1,0,1.0,4,2,7,Holiday,0.0,0.0,0.8781917184870138,0.12180828151298606
EU,1-3 days,250-500 GBP,1,1,1.0,7,2,7,Education and Other,0.07404130591630592,0.0,0.8427444083694084,0.08321428571428571
EU,1-3 days,0-250 GBP,0,0,1.0,6,1,6,VFF,0.0,0.0,0.13307692307692306,0.866923076923077
North America,4-13 days,0-250 GBP,1,1,5.0,3,2,6,Holiday,0.05,0.1,0.6,0.25
Asia,4-13 days,1000-5000 GBP,1,0,1.0,5,4,7,Holiday,0.2,0.0,0.8,0.0
North America,4-13 days,0-250 GBP,0,0,1.0,6,2,6,VFF,0.0,0.0,0.03833333333333333,0.9616666666666666
EU,4-13 days,0-250 GBP,0,0,1.0,8,2,6,VFF,0.0,0.0,0.0,1.0
EU,1-3 days,250-500 GBP,1,1,1.0,4,4,2,Holiday,0.0,0.0,1.0,0.0
Asia,4-13 days,1000-5000 GBP,1,1,1.0,4,6,1,Holiday,0.03958333333333333,0.0,0.15833333333333333,0.8020833333333333
EU,,0-250 GBP,0,0,5.0,6,2,2,Holiday,0.6984126984126985,0.0,0.16001984126984126,0.14156746031746031
Asia,4-13 days,500-1000 GBP,1,0,1.0,6,7,2,Holiday,0.812857142857143,0.0,0.1871428571428571,0.0
UK,4-13 days,500-1000 GBP,1,0,1.0,8,2,4,Holiday,0.05,0.55,0.05,0.35
UK,1-3 days,500-1000 GBP,1,1,1.0,7,1,6,Business or Work,0.13333333333333333,0.05,0.4666666666666666,0.35
North America,4-13 days,1000-5000 GBP,1,0,1.0,8,4,5,VFF,0.05833333333333333,0.025,0.8166666666666668,0.1
EU,4-13 days,500-1000 GBP,0,0,1.0,5,1,4,Holiday,0.0,0.0,0.8848809523809524,0.11511904761904761
EU,,0-250 GBP,1,1,1.0,6,5,5,Business or Work,1.0,0.0,0.0,0.0
EU,,0-250 GBP,0,0,1.0,8,7,7,VFF,0.05,0.0,0.05,0.9
UK,,0-250 GBP,0,0,1.0,6,1,1,Holiday,0.0,0.0,0.7,0.3
UK,4-13 days,500-1000 GBP,0,1,1.0,2,7,1,Holiday,0.25,0.025,0.275,0.45
Non-EU Europe,4-13 days,500-1000 GBP,1,0,1.0,7,6,3,Business or Work,0.4189285714285715,0.0,0.5710714285714287,0.01
North America,14-27 days,500-1000 GBP,0,0,1.0,8,7,1,VFF,0.0,0.0,0.0,1.0
EU,,0-250 GBP,1,0,1.0,6,4,4,Business or Work,0.9121214733333239,0.0,0.03521565100510162,0.05266287566157448
UK,3-6 months,,0,0,1.0,8,5,5,VFF,0.0,0.1,0.05,0.85
EU,1-3 days,0-250 GBP,0,0,5.0,6,4,3,Business or Work,0.9334810584152692,0.0,0.0,0.06651894158473105
EU,1-3 days,500-1000 GBP,1,1,1.0,5,5,4,Business or Work,0.6466666666666667,0.0,0.35333333333333333,0.0
UK,1-3 days,0-250 GBP,0,0,1.0,5,1,6,VFF,0.0,0.0,0.0,1.0
Non-EU Europe,4-13 days,1000-5000 GBP,1,1,1.0,4,5,7,Business or Work,0.3,0.0,0.65,0.05
EU,,0-250 GBP,1,0,1.0,4,6,6,VFF,0.9345216384922266,0.06547836150777327,0.0,0.0
Asia,1-3 days,1000-5000 GBP,1,1,1.0,4,1,6,Business or Work,0.2,0.0,0.8,0.0
EU,,500-1000 GBP,1,1,1.0,6,4,4,Business or Work,1.0,0.0,0.0,0.0
North America,14-27 days,500-1000 GBP,0,0,1.0,8,4,7,VFF,0.0,0.0,0.15,0.85
EU,1-3 days,250-500 GBP,1,1,1.0,5,5,4,Business or Work,0.3519444444444444,0.0,0.6480555555555554,0.0
EU,,0-250 GBP,0,0,1.0,6,2,2,VFF,0.37499999999999994,0.0,0.0,0.6249999999999999
EU,,0-250 GBP,1,1,1.0,7,4,4,Holiday,0.975,0.0125,0.0125,0.0
"Australia, NZ and Oceania",4-13 days,500-1000 GBP,1,1,5.0,6,6,3,Holiday,0.2,0.0,0.7,0.1
South America,1-3 days,250-500 GBP,1,1,1.0,6,1,6,Holiday,0.61,0.0,0.35666666666666663,0.03333333333333333
North America,1-3 days,1000-5000 GBP,1,1,1.0,6,6,4,Business or Work,0.856043956043956,0.0,0.14395604395604394,0.0
EU,,0-250 GBP,0,1,1.0,4,7,7,Business or Work,0.0,0.0,0.025,0.975
EU,4-13 days,500-1000 GBP,1,1,1.0,5,2,5,Holiday,0.10833333333333335,0.0,0.8833333333333332,0.008333333333333333
EU,,0-250 GBP,1,1,1.0,4,1,1,Holiday,0.0,0.0,1.0,0.0
EU,4-13 days,1000-5000 GBP,0,0,1.0,7,5,6,Business or Work,0.05,0.0,0.25,0.7
Asia,4-13 days,500-1000 GBP,0,0,1.0,2,2,5,Holiday,0.0,0.05,0.9,0.05
EU,,0-250 GBP,1,0,1.0,4,4,4,Business or Work,0.7058456930496404,0.032289976105765575,0.26186433084459404,0.0
Africa,6-12 months,1000-5000 GBP,0,0,1.0,5,5,4,Education and Other,0.2,0.35,0.35,0.1
South America,4-13 days,1000-5000 GBP,1,1,5.0,6,6,2,Business or Work,0.1,0.0,0.8,0.1
EU,1-3 days,500-1000 GBP,1,1,1.0,4,2,7,Holiday,0.0,0.0,0.7393933150183151,0.26060668498168504
EU,4-13 days,250-500 GBP,0,1,1.0,6,2,3,VFF,0.0,0.0,0.2,0.8
EU,,,0,0,5.0,5,1,1,Business or Work,0.8605952380952381,0.0,0.13940476190476186,0.0
North America,4-13 days,0-250 GBP,1,0,1.0,2,7,6,Holiday,0.125,0.05,0.65,0.175
Asia,4-13 days,1000-5000 GBP,1,1,1.0,6,6,3,Holiday,0.20249999999999999,0.0,0.5108333333333333,0.2866666666666667
EU,1-3 days,500-1000 GBP,1,0,1.0,7,1,7,VFF,0.0125,0.15,0.14750000000000002,0.6900000000000001
Asia,3-6 months,,0,1,1.0,2,5,3,Education and Other,0.05,0.75,0.1,0.1
EU,14-27 days,500-1000 GBP,0,0,1.0,6,3,1,VFF,0.0,0.15,0.4083333333333333,0.4416666666666667
UK,14-27 days,0-250 GBP,1,0,1.0,6,5,5,VFF,0.1,0.0,0.05,0.85
EU,,250-500 GBP,1,0,1.0,7,3,3,Business or Work,1.0,0.0,0.0,0.0
EU,4-13 days,250-500 GBP,1,0,1.0,2,7,3,Holiday,0.05,0.3,0.65,0.0
EU,1-3 days,0-250 GBP,1,0,1.0,6,6,5,Business or Work,0.7227490564990564,0.0,0.2145904095904096,0.06266053391053392
EU,1-3 days,0-250 GBP,1,1,1.0,4,1,7,Holiday,0.0,0.0,0.8112867835947867,0.1887132164052133
UK,4-13 days,1000-5000 GBP,1,0,1.0,6,2,3,VFF,0.35,0.0,0.4,0.25
EU,1-3 days,0-250 GBP,0,0,5.0,5,4,2,Business or Work,1.0,0.0,0.0,0.0
EU,1-3 days,250-500 GBP,0,0,1.0,4,7,5,Holiday,0.0,0.0,0.5058333333333332,0.49416666666666664
EU,4-13 days,1000-5000 GBP,0,0,5.0,6,1,3,Business or Work,0.0,0.0,0.95,0.05
EU,1-3 days,0-250 GBP,0,0,5.0,6,6,4,VFF,0.8876911976911976,0.0,0.0,0.11230880230880229
EU,4-13 days,250-500 GBP,2,0,5.0,6,3,7,VFF,0.0,0.0,0.6975,0.3025
EU,4-13 days,0-250 GBP,1,0,5.0,6,5,4,Holiday,0.13333333333333333,0.0,0.8166666666666668,0.05
"Australia, NZ and Oceania",4-13 days,1000-5000 GBP,1,1,1.0,6,3,7,Holiday,0.11547619047619047,0.0,0.8845238095238095,0.0
EU,1-3 days,250-500 GBP,2,1,1.0,7,6,4,VFF,0.14166666666666666,0.0,0.8333333333333333,0.025
South America,1-3 months,500-1000 GBP,0,0,5.0,4,4,7,VFF,0.0,0.35,0.25,0.4
Asia,1-3 months,1000-5000 GBP,0,1,1.0,4,1,4,Education and Other,0.05,0.15,0.3,0.5
EU,4-13 days,1000-5000 GBP,1,0,1.0,6,4,2,Holiday,0.775,0.0,0.175,0.05
EU,4-13 days,0-250 GBP,0,0,1.0,7,4,7,VFF,0.01,0.0,0.005,0.985
EU,,0-250 GBP,1,1,1.0,5,2,2,Business or Work,0.8223809523809523,0.0,0.17761904761904762,0.0
EU,1-3 days,0-250 GBP,2,0,1.0,5,2,7,Holiday,0.0,0.0,0.5816666666666667,0.41833333333333345
EU,1-3 days,0-250 GBP,1,1,5.0,6,6,5,Holiday,0.0875,0.0,0.9125,0.0
Non-EU Europe,4-13 days,0-250 GBP,1,0,1.0,4,3,7,Holiday,0.15,0.0,0.8,0.05
EU,,0-250 GBP,1,0,1.0,5,6,6,Business or Work,0.9041729821605984,0.0,0.09582701783940174,0.0
EU,4-13 days,0-250 GBP,0,0,1.0,5,6,7,VFF,0.0,0.0,0.1772835497835498,0.8227164502164502
